card_set_id,clan,rarity,cost,CardName,card_id,Code
10001,Havencraft,Gold,2,Love's Gospel,101734020,645Q4
10001,Havencraft,Gold,4,Dark Offering,101734030,645QE
10001,Havencraft,Legendary,10,Skullfane,101741010,6477I
10001,Havencraft,Legendary,6,Moon Al-mi'raj,101741020,6477S
10001,Havencraft,Legendary,8,Jeanne d'Arc,101741030,6477c
10001,Havencraft,Legendary,6,Moon Al-mi'raj,704741010,g0NwI
10002,Neutral,Bronze,7,Imperial Mammoth,102011010,65922
10002,Neutral,Bronze,6,Raging Ettin,102011020,6592C
10002,Neutral,Bronze,5,Dance of Death,102014030,659nE
10002,Neutral,Bronze,6,Spellbook Decryption,102014040,659nO
10002,Neutral,Silver,2,Unicorn Dancer Unica,102021020,65BUS
10002,Neutral,Silver,4,Humpty Dumpty,102021030,65BUc
10002,Neutral,Silver,3,Surefire Bullet,102024010,65CDA
10002,Neutral,Gold,8,Archangel Reina,102031020,65Dwi
10002,Neutral,Gold,2,Demonic Simulacrum,102031030,65Dws
10002,Neutral,Legendary,9,Dark Angel Olivia,102041010,65GMo
10002,Neutral,Legendary,8,Odin,102041020,65GMy
10002,Forestcraft,Bronze,2,Dwarf Perfumer,102111010,65XSY
10002,Forestcraft,Bronze,2,Elf Bard,102111020,65XSi
10002,Forestcraft,Bronze,3,Elf Healer,102111030,65XSs
10002,Forestcraft,Bronze,4,Underbrush Beast Girl,102111040,65XT0
10002,Forestcraft,Bronze,5,Verdant Steward,102111060,65XTK
10002,Forestcraft,Bronze,2,Glimmering Wings,102114050,65YC2
10002,Forestcraft,Silver,4,Yuel the Ancient,102121010,65Zuo
10002,Forestcraft,Silver,6,Master of the Canopies,102121030,65Zv6
10002,Forestcraft,Silver,7,"Baalt, King of the Elves",102121040,65ZvG
10002,Forestcraft,Silver,3,Elven Archery,102124020,65adq
10002,Forestcraft,Gold,6,Elf Knight Cynthia,102131010,65cL2
10002,Forestcraft,Gold,6,Grand Archer Selwyn,102131020,65cLC
10002,Forestcraft,Gold,2,Elf Girl Liza,102131030,65cLM
10002,Forestcraft,Legendary,5,Crystalia Tia,102141010,65enI
10002,Swordcraft,Bronze,3,Swift Infiltrator,102211010,65vt2
10002,Swordcraft,Bronze,2,Fearless Banneret,102211020,65vtC
10002,Swordcraft,Bronze,5,Assault Commander,102211040,65vtW
10002,Swordcraft,Bronze,5,Avant Blader,102211050,65vtg
10002,Swordcraft,Bronze,4,Mirage Defender,102211060,65vtq
10002,Swordcraft,Bronze,1,Mentor's Teachings,102214040,65wcO
10002,Swordcraft,Silver,2,Gunner Maid Seria,102221010,65yJI
10002,Swordcraft,Silver,3,Ruthless Assassin,102221020,65yJS
10002,Swordcraft,Silver,7,Koga Kunoichi,102221040,65yJm
10002,Swordcraft,Silver,2,Whole-Souled Swing,102224040,65z2e
10002,Swordcraft,Gold,3,White Paladin,102231010,65-lY
10002,Swordcraft,Gold,9,Leonidas,102231030,65-ls
10002,Swordcraft,Gold,3,Rogue's Creed,102232020,65-_K
10002,Swordcraft,Legendary,8,Alexander,102241010,661Bo
10002,Runecraft,Bronze,4,Crystal Bombarder,102311020,66IHi
10002,Runecraft,Bronze,3,Witchette Emmylou,102311050,66IIA
10002,Runecraft,Bronze,5,Grand Gargoyle,102311060,66IIK
10002,Runecraft,Bronze,1,Scrap Iron Smelter,102312040,66IXe
10002,Runecraft,Bronze,2,Red-Hot Ritual,102312050,66IXo
10002,Runecraft,Bronze,3,Witchbolt,102314010,66J0Q
10002,Runecraft,Silver,4,"Remi & Rami, Witchy Duo",102321010,66Kjo
10002,Runecraft,Silver,6,Shadow Witch,102321020,66Kjy
10002,Runecraft,Silver,7,Multipart Experiment,102324030,66LS-
10002,Runecraft,Silver,3,Summon Iceform,102324040,66LT8
10002,Runecraft,Gold,2,Timeworn Mage Levi,102331010,66NA2
10002,Runecraft,Gold,5,Rimewind,102334020,66Nv4
10002,Runecraft,Gold,6,Calamitous Curse,102334030,66NvE
10002,Runecraft,Legendary,5,Sun Oracle Pascale,102341010,66PcI
10002,Dragoncraft,Bronze,3,Ironscale Dragonfolk,102411010,66gi2
10002,Dragoncraft,Bronze,2,Mushussu,102411020,66giC
10002,Dragoncraft,Bronze,2,Wildfang Dragonewt,102411040,66giW
10002,Dragoncraft,Bronze,6,Island Whale,102411050,66gig
10002,Dragoncraft,Bronze,5,Queen Serpent,102411060,66giq
10002,Dragoncraft,Bronze,4,Dragon Counsel,102414030,66hRE
10002,Dragoncraft,Silver,5,Transmogrified Wyrm,102421010,66j8I
10002,Dragoncraft,Silver,4,Siegfried,102421020,66j8S
10002,Dragoncraft,Silver,4,Noxious Dragon,102421040,66j8m
10002,Dragoncraft,Silver,2,Dragonewt Fist,102424030,66jtU
10002,Dragoncraft,Gold,7,Neptune,102431010,66laY
10002,Dragoncraft,Gold,9,Polyphonic Roar,102432020,66lqK
10002,Dragoncraft,Gold,3,Dracomancer's Rites,102432030,66lqU
10002,Dragoncraft,Legendary,1,Dragonsong Flute,102442010,66oGQ
10002,Shadowcraft,Bronze,2,Dark Conjurer,102511010,6736Y
10002,Shadowcraft,Bronze,3,Deathchaser,102511020,6736i
10002,Shadowcraft,Bronze,4,Malicious Ghost,102511030,6736s
10002,Shadowcraft,Bronze,5,Commander of Destruction,102511040,67370
10002,Shadowcraft,Bronze,3,Spartoi Soldier,102511060,6737K
10002,Shadowcraft,Bronze,3,Deathbrand,102514050,673s2
10002,Shadowcraft,Silver,5,Charon,102521010,675Yo
10002,Shadowcraft,Silver,9,Andras,102521020,675Yy
10002,Shadowcraft,Silver,3,Bone Chimera,102521040,675ZG
10002,Shadowcraft,Silver,2,Rise of the Dead,102524030,676H-
10002,Shadowcraft,Gold,5,Ceridwen,102531010,677_2
10002,Shadowcraft,Gold,3,Spirit Cycle,102533010,678UI
10002,Shadowcraft,Gold,3,Midnight Haunt,102533020,678US
10002,Shadowcraft,Legendary,6,Lord of the Flies,102541010,67ARI
10002,Bloodcraft,Bronze,2,Demonic Hedonist,102611010,67RX2
10002,Bloodcraft,Bronze,3,Mini Soul Devil,102611020,67RXC
10002,Bloodcraft,Bronze,6,Demonic Thrall,102611030,67RXM
10002,Bloodcraft,Bronze,2,Serpent Charmer,102611040,67RXW
10002,Bloodcraft,Bronze,5,Soul Navigator,102611060,67RXq
10002,Bloodcraft,Bronze,2,Vampiric Kiss,102614050,67SGY
10002,Bloodcraft,Silver,4,Labyrinth Devil,102621010,67TzI
10002,Bloodcraft,Silver,7,Frenzied Juggernaut,102621020,67TzS
10002,Bloodcraft,Silver,1,Precious Bloodfangs,102624030,67UiU
10002,Bloodcraft,Silver,2,Medusa's Gaze,102624040,67Uie
10002,Bloodcraft,Gold,8,Azazel,102631010,67WPY
10002,Bloodcraft,Gold,2,"Vania, Vampire Princess",102631030,67WPs
10002,Bloodcraft,Gold,2,Vampiric Fortress,102632020,67WfK
10002,Bloodcraft,Legendary,5,Bloody Mary,102641010,67Yro
10002,Havencraft,Bronze,2,Heavenly Hound,102711010,67pxY
10002,Havencraft,Bronze,3,Sky Sprite,102711020,67pxi
10002,Havencraft,Bronze,4,Holy Fox Grimaud,102711030,67pxs
10002,Havencraft,Bronze,5,Pinion Prince,102711050,67pyA
10002,Havencraft,Bronze,2,Godsteel Wings,102713010,67qQo
10002,Havencraft,Bronze,2,Monastic Holy Water,102714040,67qgu
10002,Havencraft,Silver,3,Sledgehammer Exorcist,102721010,67sNo
10002,Havencraft,Silver,5,Radiance Angel,102721030,67sO6
10002,Havencraft,Silver,2,Beastcall Aria,102723010,67st2
10002,Havencraft,Silver,3,Forbidden Ritual,102723020,67stC
10002,Havencraft,Gold,6,Kaguya,102731010,67uq2
10002,Havencraft,Gold,6,Winged Sentinel Garuda,102731030,67uqM
10002,Havencraft,Gold,3,Elana's Prayer,102732020,67v3q
10002,Havencraft,Legendary,8,Enstatued Seraph,102743010,67xlY
10003,Neutral,Bronze,3,Goblin Mage,103011030,68zBM
10003,Neutral,Bronze,2,Sektor,103011040,68zBW
10003,Neutral,Bronze,3,Angel of the Word,103011050,68zBg
10003,Neutral,Bronze,2,Hamsa,103011060,68zBq
10003,Neutral,Bronze,2,Valkyrie's Spear,103012020,68zQq
10003,Neutral,Silver,5,Fortunehunter Feena,103021020,68_dS
10003,Neutral,Silver,2,"Lyrial, Celestial Archer",103021030,68_dc
10003,Neutral,Silver,3,Gourmet Emperor Khaiza,103021040,68_dm
10003,Neutral,Silver,5,Call of Cocytus,103024010,690MA
10003,Neutral,Gold,4,Uriel,103031010,6923Y
10003,Neutral,Gold,4,Goblinbreaker Teena,103031020,6923i
10003,Neutral,Gold,5,"Lucius, Goblin Slayer",103031030,6923s
10003,Neutral,Legendary,10,Bahamut,103041010,694Vo
10003,Neutral,Legendary,7,Sahaquiel,103041020,694Vy
10003,Forestcraft,Bronze,4,Fairy Knight,103111030,69Lbs
10003,Forestcraft,Bronze,3,Forest Spirit,103111040,69Lc0
10003,Forestcraft,Bronze,1,Felpurr Kitten,103111050,69LcA
10003,Forestcraft,Bronze,7,Forest Gigas,103111060,69LcK
10003,Forestcraft,Bronze,1,Entangling Vines,103114020,69MKa
10003,Forestcraft,Silver,5,Pegasus Elf,103121020,69O1y
10003,Forestcraft,Silver,2,Crystalia Lily,103121030,69O26
10003,Forestcraft,Silver,5,"Lionel, Elf Prince",103121040,69O2G
10003,Forestcraft,Silver,3,Swords to Woodlands,103124010,69Omg
10003,Forestcraft,Gold,5,Elf of the Gemstones,103131020,69QUC
10003,Forestcraft,Gold,6,Maahes,103131030,69QUM
10003,Forestcraft,Gold,3,Selwyn's Command,103134010,69RCw
10003,Forestcraft,Legendary,8,White Wolf of Eldwood,103141010,69SwI
10003,Swordcraft,Bronze,3,Blitz Lancer,103211030,69k0M
10003,Swordcraft,Bronze,6,Swordwhip Maid,103211040,69k0W
10003,Swordcraft,Bronze,2,Samurai,103211050,69k0g
10003,Swordcraft,Bronze,3,Thief,103211060,69k0q
10003,Swordcraft,Bronze,3,Art of the Ninja,103214020,69kl4
10003,Swordcraft,Silver,5,"Monika, Cloudhall Admiral",103221020,69mSS
10003,Swordcraft,Silver,2,"Gelt, Vice Captain",103221030,69mSc
10003,Swordcraft,Silver,4,"Jeno, Levin Vanguard",103221040,69mSm
10003,Swordcraft,Silver,5,Cyclone Blade,103224010,69nBA
10003,Swordcraft,Gold,4,"Amelia, Silver Paladin",103231020,69oui
10003,Swordcraft,Gold,8,Fangblade Slayer,103231030,69ous
10003,Swordcraft,Gold,3,Castle in the Sky,103233010,69pNo
10003,Swordcraft,Legendary,5,"Albert, Levin Saber",103241010,69rKo
10003,Swordcraft,Legendary,5,"Albert, Levin Saber",704241010,f-Tro
10003,Runecraft,Bronze,2,"Craig, Wizard of Mysteria",103311030,6A6Qs
10003,Runecraft,Bronze,4,Timeless Witch,103311040,6A6R0
10003,Runecraft,Bronze,5,Ogler,103311050,6A6RA
10003,Runecraft,Bronze,6,Blade Mage,103311060,6A6RK
10003,Runecraft,Bronze,3,Rite of Exorcism,103314010,6A79Q
10003,Runecraft,Silver,6,Disaster Witch,103321020,6A8sy
10003,Runecraft,Silver,2,Dwarf Alchemist,103321030,6A8t6
10003,Runecraft,Silver,3,"Clarke, Arcane Scholar",103321040,6A8tG
10003,Runecraft,Silver,4,Piercing Rune,103324010,6A9bg
10003,Runecraft,Gold,8,"Anne, Belle of Mysteria",103331020,6ABJC
10003,Runecraft,Gold,6,Professor of Taboos,103331030,6ABJM
10003,Runecraft,Gold,3,Secrets of Erasmus,103334010,6AC1w
10003,Runecraft,Legendary,9,"Daria, Dimensional Witch",103341010,6ADlI
10003,Runecraft,Legendary,9,"Daria, Dimensional Witch",704341010,f-sGI
10003,Dragoncraft,Bronze,5,Cunning Wyvern,103411030,6AUrM
10003,Dragoncraft,Bronze,3,Griffon Knight,103411040,6AUrW
10003,Dragoncraft,Bronze,2,Dragontamer,103411050,6AUrg
10003,Dragoncraft,Bronze,2,Luxfang Kit,103411060,6AUrq
10003,Dragoncraft,Bronze,5,Dragonclaw Pendant,103412020,6AV4q
10003,Dragoncraft,Silver,3,"Eyfa, Wyvern Rider",103421020,6AXHS
10003,Dragoncraft,Silver,4,Pyroxene Dragon,103421030,6AXHc
10003,Dragoncraft,Silver,6,Owl Guardian,103421040,6AXHm
10003,Dragoncraft,Silver,5,Draconic Fervor,103424010,6AY0A
10003,Dragoncraft,Gold,8,Grea the Dragonborn,103431020,6AZji
10003,Dragoncraft,Gold,2,Date Masamune,103431030,6AZjs
10003,Dragoncraft,Gold,2,Breath of the Salamander,103434010,6AaSQ
10003,Dragoncraft,Legendary,9,Imperial Dragoon,103441010,6Ac9o
10003,Dragoncraft,Legendary,9,Imperial Dragoon,704441010,f_Ego
10003,Shadowcraft,Bronze,2,Ghosthound Sexton,103511030,6AtFs
10003,Shadowcraft,Bronze,3,Feathered Patroller,103511040,6AtG0
10003,Shadowcraft,Bronze,3,Attendant of Night,103511050,6AtGA
10003,Shadowcraft,Bronze,3,Zombie Buccaneer,103511060,6AtGK
10003,Shadowcraft,Bronze,3,Voices of Resentment,103514020,6At-a
10003,Shadowcraft,Silver,4,Necroassassin,103521020,6Avhy
10003,Shadowcraft,Silver,2,Lurching Corpse,103521030,6Avi6
10003,Shadowcraft,Silver,7,Underworld Watchman Khawy,103521040,6AviG
10003,Shadowcraft,Silver,1,Ghostly Grasp,103524010,6AwQg
10003,Shadowcraft,Gold,6,Balor,103531020,6Ay8C
10003,Shadowcraft,Gold,2,Shadow Reaper,103531030,6Ay8M
10003,Shadowcraft,Gold,3,Pact with the Nethergod,103534010,6Aysw
10003,Shadowcraft,Legendary,8,Nephthys,103541010,6A-aI
10003,Bloodcraft,Bronze,2,"Yurius, Levin Duke",103611030,6BFgM
10003,Bloodcraft,Bronze,4,Moriana the Bejeweled,103611040,6BFgW
10003,Bloodcraft,Bronze,3,Alpha Wolfman,103611050,6BFgg
10003,Bloodcraft,Bronze,6,Brazen Demoness,103611060,6BFgq
10003,Bloodcraft,Bronze,1,Executioner's Axe,103614010,6BGOw
10003,Bloodcraft,Silver,3,"Veight, Vampire Noble",103621020,6BI6S
10003,Bloodcraft,Silver,5,Squall Lancer,103621030,6BI6c
10003,Bloodcraft,Silver,6,Flood Behemoth,103621040,6BI6m
10003,Bloodcraft,Silver,2,Hungering Horde,103624010,6BIrA
10003,Bloodcraft,Gold,7,Ice Blade Warfiend,103631020,6BKYi
10003,Bloodcraft,Gold,5,Mastema,103631030,6BKYs
10003,Bloodcraft,Gold,3,Sadistic Night,103634010,6BLHQ
10003,Bloodcraft,Legendary,7,Bloodhungry Matriarch,103641010,6BM-o
10003,Havencraft,Bronze,3,Master Sage,103711030,6Be4s
10003,Havencraft,Bronze,7,Soul Collector,103711040,6Be50
10003,Havencraft,Bronze,2,Frog Cleric,103711050,6Be5A
10003,Havencraft,Bronze,4,Veteran Tamer,103711060,6Be5K
10003,Havencraft,Bronze,7,Manifestation of Faith,103714010,6BepQ
10003,Havencraft,Silver,5,Ancient Lion Spirit,103721020,6BgWy
10003,Havencraft,Silver,2,Luxwing Reno,103721030,6BgX6
10003,Havencraft,Silver,3,"Damus, Oracle of Iniquity",103721040,6BgXG
10003,Havencraft,Silver,3,Pegasus Sculpture,103723010,6Bh02
10003,Havencraft,Gold,7,Luxhorn Sarissa,103731020,6BizC
10003,Havencraft,Gold,6,Valhallan General,103731030,6BizM
10003,Havencraft,Gold,4,Tribunal of Good and Evil,103733010,6BjSI
10003,Havencraft,Legendary,5,Eidolon of Madness,103741010,6BlPI
10004,Neutral,Bronze,3,Axe Fighter,104011020,6CnKC
10004,Neutral,Bronze,1,Wise Merman,104011030,6CnKM
10004,Neutral,Bronze,2,Owlcat,104011040,6CnKW
10004,Neutral,Bronze,3,Test of Strength,104013010,6CnpI
10004,Neutral,Silver,5,Goblin Princess,104021020,6CpmS
10004,Neutral,Silver,2,Wandering Bard Elta,104021030,6Cpmc
10004,Neutral,Silver,4,Impartial Strix,104021040,6Cpmm
10004,Neutral,Silver,3,Frozen Mammoth,104022010,6Cp_w
10004,Neutral,Gold,7,"Arriet, Soothing Harpist",104031010,6CsCY
10004,Neutral,Gold,3,"Grimnir, War Cyclone",104031020,6CsCi
10004,Neutral,Gold,8,Earthshock Ogre,104031030,6CsCs
10004,Neutral,Legendary,10,Zeus,104041010,6Cueo
10004,Neutral,Legendary,9,Israfil,104041020,6Cuey
10004,Forestcraft,Bronze,2,Dryad,104111020,6D9ki
10004,Forestcraft,Bronze,3,Cybele,104111030,6D9ks
10004,Forestcraft,Bronze,3,Beetle Warrior,104111040,6D9l0
10004,Forestcraft,Bronze,3,Ivy Spellbomb,104114010,6DATQ
10004,Forestcraft,Silver,2,"Sukuna, Brave and Small",104121020,6DCAy
10004,Forestcraft,Silver,4,"Vist, Elf Butler",104121030,6DCB6
10004,Forestcraft,Silver,7,Mighty Dwarf,104121040,6DCBG
10004,Forestcraft,Silver,3,Man-Eating Mangrove,104123010,6DCg2
10004,Forestcraft,Gold,6,Crystalia Aerin,104131020,6DEdC
10004,Forestcraft,Gold,5,Jungle Warden,104131030,6DEdM
10004,Forestcraft,Gold,4,Fairy Cage,104132010,6DEsg
10004,Forestcraft,Legendary,7,Elf Queen,104141010,6DH3I
10004,Forestcraft,Legendary,8,Deepwood Anomaly,104141020,6DH3S
10004,Swordcraft,Bronze,2,Naval Guard Simone,104211020,6DY9C
10004,Swordcraft,Bronze,5,Tristan of the Round Table,104211030,6DY9M
10004,Swordcraft,Bronze,4,Vagabond Frog,104211040,6DY9W
10004,Swordcraft,Bronze,1,Spring Cleaning,104213010,6DYeI
10004,Swordcraft,Silver,5,Luminous Mage,104221020,6DabS
10004,Swordcraft,Silver,6,Jolly Rogers,104221030,6Dabc
10004,Swordcraft,Silver,4,Shrouded Assassin,104221040,6Dabm
10004,Swordcraft,Silver,3,Luminous Standard,104222010,6Daqw
10004,Swordcraft,Gold,3,Captain Lecia,104231020,6Dd1i
10004,Swordcraft,Gold,8,Captain Walfrid,104231030,6Dd1s
10004,Swordcraft,Gold,5,Support Cannon,104232010,6DdHA
10004,Swordcraft,Legendary,7,Roland the Incorruptible,104241010,6DfTo
10004,Swordcraft,Legendary,4,Gawain of the Round Table,104241020,6DfTy
10004,Runecraft,Bronze,3,Dazzling Healer,104311020,6DwZi
10004,Runecraft,Bronze,3,Mage of Nightfall,104311030,6DwZs
10004,Runecraft,Bronze,4,Halo Golem,104311040,6Dwa0
10004,Runecraft,Bronze,2,Enchanted Library,104313010,6Dx2o
10004,Runecraft,Silver,2,Freshman Lou,104321020,6Dy_y
10004,Runecraft,Silver,2,Magic Illusionist,104321030,6Dz06
10004,Runecraft,Silver,9,Chimera,104321040,6Dz0G
10004,Runecraft,Silver,7,Enchanted Sword,104324010,6Dzkg
10004,Runecraft,Gold,5,Magic Girl Melvie,104331020,6D_SC
10004,Runecraft,Gold,8,Elder Mage of Dragonlore,104331030,6D_SM
10004,Runecraft,Gold,6,Mutagenic Bolt,104334010,6E0Aw
10004,Runecraft,Legendary,9,Wordwielder Ginger,104341010,6E1uI
10004,Runecraft,Legendary,6,Hulking Giant,104341020,6E1uS
10004,Dragoncraft,Bronze,3,Aqua Nereid,104411020,6EI-C
10004,Dragoncraft,Bronze,3,Dragoon Scyther,104411030,6EI-M
10004,Dragoncraft,Bronze,5,Hippocampus,104411040,6EI-W
10004,Dragoncraft,Bronze,1,Dragon's Nest,104412010,6EJDg
10004,Dragoncraft,Silver,5,Venomous Pucewyrm,104421020,6ELQS
10004,Dragoncraft,Silver,4,Wind Reader Zell,104421030,6ELQc
10004,Dragoncraft,Silver,5,Wrath Drake,104421040,6ELQm
10004,Dragoncraft,Silver,6,Lightning Blast,104424010,6EM9A
10004,Dragoncraft,Gold,6,Phoenix Rider Aina,104431020,6ENsi
10004,Dragoncraft,Gold,4,Rahab,104431030,6ENss
10004,Dragoncraft,Gold,4,Dragonslayer's Price,104434010,6EObQ
10004,Dragoncraft,Legendary,5,Sibyl of the Waterwyrm,104441010,6EQIo
10004,Dragoncraft,Legendary,8,Ouroboros,104441020,6EQIy
10004,Shadowcraft,Bronze,1,Deadmoon Disciple,104511020,6EhOi
10004,Shadowcraft,Bronze,6,Ebon Reaper,104511030,6EhOs
10004,Shadowcraft,Bronze,3,Goblin Zombie,104511040,6EhP0
10004,Shadowcraft,Bronze,2,Zombie Party,104514010,6Ei7Q
10004,Shadowcraft,Silver,4,Orthrus,104521020,6Ejqy
10004,Shadowcraft,Silver,4,Prince Catacomb,104521030,6Ejr6
10004,Shadowcraft,Silver,5,Dolorblade Warrior,104521040,6EjrG
10004,Shadowcraft,Silver,2,Grave Desecration,104522010,6Ek4Q
10004,Shadowcraft,Gold,2,Little Soulsquasher,104531020,6EmHC
10004,Shadowcraft,Gold,8,Immortal Thane,104531030,6EmHM
10004,Shadowcraft,Gold,4,Death's Ledger,104533010,6EmmI
10004,Shadowcraft,Legendary,3,Minthe of the Underworld,104541010,6EojI
10004,Shadowcraft,Legendary,7,Demonlord Eachtar,104541020,6EojS
10004,Bloodcraft,Bronze,2,Spiderweb Imp,104611020,6F3pC
10004,Bloodcraft,Bronze,4,Assault Werewolf,104611030,6F3pM
10004,Bloodcraft,Bronze,3,Frogbat,104611040,6F3pW
10004,Bloodcraft,Bronze,6,Stolen Life,104614010,6F4Xw
10004,Bloodcraft,Silver,2,Baphomet,104621020,6F6FS
10004,Bloodcraft,Silver,5,Vlad,104621030,6F6Fc
10004,Bloodcraft,Silver,5,Dark Airjammer,104621040,6F6Fm
10004,Bloodcraft,Silver,2,Mask of the Black Death,104623010,6F6kY
10004,Bloodcraft,Gold,7,Soul Dominator,104631020,6F8hi
10004,Bloodcraft,Gold,2,"Galretto, Devil of Love",104631030,6F8hs
10004,Bloodcraft,Gold,3,Blood Moon,104633010,6F9Ao
10004,Bloodcraft,Legendary,4,Belphegor,104641010,6FB7o
10004,Bloodcraft,Legendary,8,Maelstrom Serpent,104641020,6FB7y
10004,Havencraft,Bronze,4,Pure Healer,104711020,6FSDi
10004,Havencraft,Bronze,2,Mist Shaman,104711030,6FSDs
10004,Havencraft,Bronze,4,Octobishop,104711040,6FSE0
10004,Havencraft,Bronze,3,Candelabra of Prayers,104712010,6FSTA
10004,Havencraft,Silver,5,Gravekeeper Sonia,104721020,6FUfy
10004,Havencraft,Silver,2,Holy Bowman Kel,104721030,6FUg6
10004,Havencraft,Silver,6,Calydonian Boar,104721040,6FUgG
10004,Havencraft,Silver,4,Iron Maiden,104723010,6FV92
10004,Havencraft,Gold,3,"Zoe, Queen of Goldenia",104731020,6FX6C
10004,Havencraft,Gold,6,Judge of Retribution,104731030,6FX6M
10004,Havencraft,Gold,8,Tarnished Grail,104733010,6FXbI
10004,Havencraft,Legendary,6,Dark Jeanne,104741010,6FZYI
10004,Havencraft,Legendary,9,Heavenly Aegis,104741020,6FZYS
10005,Neutral,Bronze,5,"Ephemera, Angelic Slacker",105011010,6GbT2
10005,Neutral,Bronze,3,Angelic Knight,105011020,6GbTC
10005,Neutral,Bronze,4,Goblin Leader,105011030,6GbTM
10005,Neutral,Bronze,7,Eggsplosion,105014010,6GcBw
10005,Neutral,Silver,2,Actress Feria,105021010,6GdvI
10005,Neutral,Silver,5,Gruff Mountaineer Captain,105021020,6GdvS
10005,Neutral,Silver,6,Lion Champion,105021030,6Gdvc
10005,Neutral,Silver,1,Into the Looking Glass,105024010,6GeeA
10005,Neutral,Gold,3,Rapunzel,105031010,6GgLY
10005,Neutral,Gold,5,"Snow, Whitecat Sage",105031020,6GgLi
10005,Neutral,Gold,5,Hector,105031030,6GgLs
10005,Neutral,Legendary,4,"Alice, Wonderland Explorer",105041010,6Gino
10005,Neutral,Legendary,10,Queen of the Dread Sea,105041020,6Giny
10005,Forestcraft,Bronze,4,Flower Princess,105111010,6GztY
10005,Forestcraft,Bronze,2,"Tweedle Dum, Tweedle Dee",105111020,6Gzti
10005,Forestcraft,Bronze,3,Kindly Treant,105111030,6Gzts
10005,Forestcraft,Bronze,3,Woodland Band,105112010,6G-7A
10005,Forestcraft,Silver,2,Abby the Axe Girl,105121010,6H0Jo
10005,Forestcraft,Silver,4,Snowfield Warrior,105121020,6H0Jy
10005,Forestcraft,Silver,6,Sylvan Elder,105121030,6H0K6
10005,Forestcraft,Silver,2,Wood of Brambles,105123010,6H0p2
10005,Forestcraft,Gold,3,"Magical Fairy, Lilac",105131010,6H2m2
10005,Forestcraft,Gold,4,Fairy Driver,105131020,6H2mC
10005,Forestcraft,Gold,2,Elf Twins' Assault,105134010,6H3Uw
10005,Forestcraft,Legendary,6,Beauty and the Beast,105141010,6H5CI
10005,Forestcraft,Legendary,2,Fairy Dragon,105141020,6H5CS
10005,Swordcraft,Bronze,5,Kunoichi Master,105211010,6HMI2
10005,Swordcraft,Bronze,6,Axe Destroyer,105211020,6HMIC
10005,Swordcraft,Bronze,3,Rabbit Ear Attendant,105211030,6HMIM
10005,Swordcraft,Bronze,3,Kiss of the Princess,105214010,6HN0w
10005,Swordcraft,Silver,3,Young Ogrehunter Momo,105221010,6HOkI
10005,Swordcraft,Silver,3,Old Man and Old Woman,105221020,6HOkS
10005,Swordcraft,Silver,2,Bladed Hedgehog,105221030,6HOkc
10005,Swordcraft,Silver,2,Shield of Flame,105224010,6HPTA
10005,Swordcraft,Gold,2,"Maisy, Red Riding Hood",105231010,6HRAY
10005,Swordcraft,Gold,5,White Ridge Swordsman,105231020,6HRAi
10005,Swordcraft,Gold,5,Council of Card Knights,105234010,6HRvQ
10005,Swordcraft,Legendary,3,Cinderella,105241010,6HTco
10005,Swordcraft,Legendary,8,Hero of Antiquity,105241020,6HTcy
10005,Runecraft,Bronze,2,Witch of Sweets,105311010,6HkiY
10005,Runecraft,Bronze,4,Apprentice Swordmage,105311020,6Hkii
10005,Runecraft,Bronze,2,Carbuncle of Mysteria,105311030,6Hkis
10005,Runecraft,Bronze,1,Witch's Cauldron,105312010,6HkyA
10005,Runecraft,Silver,5,Illusionist,105321010,6Hn8o
10005,Runecraft,Silver,6,"Mr. Heinlein, Shadow Mage",105321020,6Hn8y
10005,Runecraft,Silver,3,Mysterian Grimoire,105321030,6Hn96
10005,Runecraft,Silver,3,Gingerbread House,105322010,6HnOQ
10005,Runecraft,Gold,5,"Falise, Leonardian Mage",105331010,6Hpb2
