expansion_,craft_,rarity_,pp_,CardName,id_,Code
クラシックカードパック,ネクロマンサー,ゴールドレア,3,腐の嵐,101534020,63Kb4
クラシックカードパック,ネクロマンサー,ゴールドレア,6,死の祝福,101534030,63KbE
クラシックカードパック,ネクロマンサー,レジェンド,5,ケルベロス,101541010,63MII
クラシックカードパック,ネクロマンサー,レジェンド,9,骸の王,101541020,63MIS
クラシックカードパック,ネクロマンサー,レジェンド,8,プルート,101541030,63MIc
クラシックカードパック,ヴァンパイア,ブロンズレア,2,リリム,101611010,63dO2
クラシックカードパック,ヴァンパイア,ブロンズレア,2,ヴェノムコブラ,101611020,63dOC
クラシックカードパック,ヴァンパイア,ブロンズレア,2,レイニーデビル,101611030,63dOM
クラシックカードパック,ヴァンパイア,ブロンズレア,1,蠢く死霊,101611040,63dOW
クラシックカードパック,ヴァンパイア,ブロンズレア,2,ブラッドウルフ,101611050,63dOg
クラシックカードパック,ヴァンパイア,ブロンズレア,3,メタルガーゴイル,101611060,63dOq
クラシックカードパック,ヴァンパイア,ブロンズレア,3,キラーデビル,101611070,63dO-
クラシックカードパック,ヴァンパイア,ブロンズレア,4,憤怒の巨人,101611080,63dP8
クラシックカードパック,ヴァンパイア,ブロンズレア,4,バーバリックデーモン,101611090,63dPI
クラシックカードパック,ヴァンパイア,ブロンズレア,5,強欲な魔獣,101611100,63dPS
クラシックカードパック,ヴァンパイア,ブロンズレア,3,デモンハンドアサシン,101611110,63dPc
クラシックカードパック,ヴァンパイア,ブロンズレア,6,ランページジャイアント,101611120,63dPm
クラシックカードパック,ヴァンパイア,ブロンズレア,3,デモンスナイパー,101611130,63dPw
クラシックカードパック,ヴァンパイア,ブロンズレア,3,サキュバス,101611140,63dQ4
クラシックカードパック,ヴァンパイア,ブロンズレア,2,リミルの秘密,101614010,63e6w
クラシックカードパック,ヴァンパイア,ブロンズレア,2,眷属の召喚,101614020,63e74
クラシックカードパック,ヴァンパイア,ブロンズレア,3,ブラッドレイジ,101614030,63e7E
クラシックカードパック,ヴァンパイア,シルバーレア,3,復讐の悪魔,101621010,63fqI
クラシックカードパック,ヴァンパイア,シルバーレア,2,モルモ,101621020,63fqS
クラシックカードパック,ヴァンパイア,シルバーレア,3,ミッドナイトヴァンパイア,101621030,63fqc
クラシックカードパック,ヴァンパイア,シルバーレア,4,ゲリュオン,101621040,63fqm
クラシックカードパック,ヴァンパイア,シルバーレア,7,アルカード,101621050,63fqw
クラシックカードパック,ヴァンパイア,シルバーレア,1,呪剣の吸血鬼,101621060,63fr4
クラシックカードパック,ヴァンパイア,シルバーレア,2,ダークサモナー,101621070,63frE
クラシックカードパック,ヴァンパイア,シルバーレア,3,ヴァンパイアライカン,101621080,63frO
クラシックカードパック,ヴァンパイア,シルバーレア,3,仮面の殺戮者,101621090,63frY
クラシックカードパック,ヴァンパイア,シルバーレア,5,ヴァンパイアバード,101621100,63fri
クラシックカードパック,ヴァンパイア,シルバーレア,1,鮮血の花園,101623010,63gJY
クラシックカードパック,ヴァンパイア,シルバーレア,4,夜の群れ,101624010,63gZA
クラシックカードパック,ヴァンパイア,シルバーレア,5,獰猛な捕食,101624020,63gZK
クラシックカードパック,ヴァンパイア,ゴールドレア,8,フリアエ,101631010,63iGY
クラシックカードパック,ヴァンパイア,ゴールドレア,3,デモンコマンダー・ラウラ,101631020,63iGi
クラシックカードパック,ヴァンパイア,ゴールドレア,5,エリニュス,101631030,63iGs
クラシックカードパック,ヴァンパイア,ゴールドレア,4,裁きの悪魔,101631040,63iH0
クラシックカードパック,ヴァンパイア,ゴールドレア,9,セクシーヴァンパイア,101631050,63iHA
クラシックカードパック,ヴァンパイア,ゴールドレア,6,メドゥーサ,101631060,63iHK
クラシックカードパック,ヴァンパイア,ゴールドレア,3,漆黒の契約,101633010,63ilo
クラシックカードパック,ヴァンパイア,ゴールドレア,5,ディアボリックドレイン,101634010,63i_Q
クラシックカードパック,ヴァンパイア,ゴールドレア,8,黙示録,101634020,63i_a
クラシックカードパック,ヴァンパイア,レジェンド,6,クイーンヴァンパイア,101641010,63kio
クラシックカードパック,ヴァンパイア,レジェンド,4,ソウルディーラー,101641020,63kiy
クラシックカードパック,ヴァンパイア,レジェンド,5,ビーストドミネーター,101641030,63kj6
クラシックカードパック,ビショップ,ブロンズレア,2,ラビットヒーラー,101711010,63_oY
クラシックカードパック,ビショップ,ブロンズレア,2,アーデントシスター,101711020,63_oi
クラシックカードパック,ビショップ,ブロンズレア,3,見習いシスター,101711030,63_os
クラシックカードパック,ビショップ,ブロンズレア,3,ダークプリースト,101711040,63_p0
クラシックカードパック,ビショップ,ブロンズレア,4,ガーディアンシスター,101711050,63_pA
クラシックカードパック,ビショップ,ブロンズレア,5,ヒールプリースト,101711060,63_pK
クラシックカードパック,ビショップ,ブロンズレア,6,ディバインアーマー,101711070,63_pU
クラシックカードパック,ビショップ,ブロンズレア,8,マスクジャイアント,101711080,63_pe
クラシックカードパック,ビショップ,ブロンズレア,2,マイニュ,101711090,63_po
クラシックカードパック,ビショップ,ブロンズレア,4,敬虔な修道女,101711100,63_py
クラシックカードパック,ビショップ,ブロンズレア,1,詠唱：白翼への祈り,101713010,640Ho
クラシックカードパック,ビショップ,ブロンズレア,1,詠唱：聖なる願い,101713020,640Hy
クラシックカードパック,ビショップ,ブロンズレア,2,詠唱：異端審問,101713030,640I6
クラシックカードパック,ビショップ,ブロンズレア,4,詠唱：清浄の狐,101713040,640IG
クラシックカードパック,ビショップ,ブロンズレア,3,詠唱：神鳥の呼び笛,101713050,640IQ
クラシックカードパック,ビショップ,ブロンズレア,3,守護の力,101714010,640XQ
クラシックカードパック,ビショップ,ブロンズレア,3,治癒の祈り,101714020,640Xa
クラシックカードパック,ビショップ,シルバーレア,3,教会の護り手,101721010,642Eo
クラシックカードパック,ビショップ,シルバーレア,3,プリズムプリースト,101721020,642Ey
クラシックカードパック,ビショップ,シルバーレア,5,クレリックランサー,101721030,642F6
クラシックカードパック,ビショップ,シルバーレア,4,残忍な修道女,101721040,642FG
クラシックカードパック,ビショップ,シルバーレア,7,ホワイトナイト,101721050,642FQ
クラシックカードパック,ビショップ,シルバーレア,2,加護の修道女,101721060,642Fa
クラシックカードパック,ビショップ,シルバーレア,3,レディアントシャーマン,101721070,642Fk
クラシックカードパック,ビショップ,シルバーレア,3,ホーリーメイジ,101721080,642Fu
クラシックカードパック,ビショップ,シルバーレア,6,神託の貴族,101721090,642G2
クラシックカードパック,ビショップ,シルバーレア,5,シュラインナイトメイデン,101721100,642GC
クラシックカードパック,ビショップ,シルバーレア,2,守護の陽光,101722010,642UQ
クラシックカードパック,ビショップ,シルバーレア,2,詠唱：聖獅子の牙,101723010,642k2
クラシックカードパック,ビショップ,シルバーレア,4,詠唱：死の宣告,101723020,642kC
クラシックカードパック,ビショップ,ゴールドレア,9,光輝ドラゴン,101731010,644h2
クラシックカードパック,ビショップ,ゴールドレア,6,アークビショップ・レリア,101731020,644hC
クラシックカードパック,ビショップ,ゴールドレア,1,詠唱：夢想の白兎,101733010,645AI
クラシックカードパック,ビショップ,ゴールドレア,2,詠唱：神域の守護者,101733020,645AS
クラシックカードパック,ビショップ,ゴールドレア,6,祈りの集約,101733030,645Ac
クラシックカードパック,ビショップ,ゴールドレア,2,詠唱：天喰らう聖竜,101733040,645Am
クラシックカードパック,ビショップ,ゴールドレア,6,テミスの審判,101734010,645Pw
クラシックカードパック,ビショップ,ゴールドレア,2,愛の福音,101734020,645Q4
クラシックカードパック,ビショップ,ゴールドレア,4,ダークオファリング,101734030,645QE
クラシックカードパック,ビショップ,レジェンド,10,スカルフェイン,101741010,6477I
クラシックカードパック,ビショップ,レジェンド,6,ムーンアルミラージ,101741020,6477S
クラシックカードパック,ビショップ,レジェンド,8,ジャンヌダルク,101741030,6477c
ダークネス・エボルヴ,ニュートラル,ブロンズレア,7,インペリアルマンモス,102011010,65922
ダークネス・エボルヴ,ニュートラル,ブロンズレア,6,レイジングエティン,102011020,6592C
ダークネス・エボルヴ,ニュートラル,ブロンズレア,5,死の舞踏,102014030,659nE
ダークネス・エボルヴ,ニュートラル,ブロンズレア,6,魔術書の解読,102014040,659nO
ダークネス・エボルヴ,ニュートラル,シルバーレア,2,ユニコーンの踊り手・ユニコ,102021020,65BUS
ダークネス・エボルヴ,ニュートラル,シルバーレア,4,ハンプティダンプティ,102021030,65BUc
ダークネス・エボルヴ,ニュートラル,シルバーレア,3,烈火の魔弾,102024010,65CDA
ダークネス・エボルヴ,ニュートラル,ゴールドレア,8,アークエンジェル・レイナ,102031020,65Dwi
ダークネス・エボルヴ,ニュートラル,ゴールドレア,2,忌むべき悪魔の像,102031030,65Dws
ダークネス・エボルヴ,ニュートラル,レジェンド,9,ダークエンジェル・オリヴィエ,102041010,65GMo
ダークネス・エボルヴ,ニュートラル,レジェンド,8,オーディン,102041020,65GMy
ダークネス・エボルヴ,エルフ,ブロンズレア,2,パフュームドワーフ,102111010,65XSY
ダークネス・エボルヴ,エルフ,ブロンズレア,2,エルフバード,102111020,65XSi
ダークネス・エボルヴ,エルフ,ブロンズレア,3,癒しのエルフ,102111030,65XSs
ダークネス・エボルヴ,エルフ,ブロンズレア,4,森隠れの獣人,102111040,65XT0
ダークネス・エボルヴ,エルフ,ブロンズレア,5,深緑の守護者,102111060,65XTK
